"","V1","V2","V3","V4","V5","V6"
"2813",1.88412887320593,1.88412887320593,1.91705653226777,1.91705653226777,2.05837693923992,2.05837693923992
"2814",2.03573295933005,2.03573295933005,1.9622668296455,1.9622668296455,2.05160833466292,2.05160833466293
"2815",2.34268747921783,2.34268747921784,2.08813056870565,2.08813056870565,2.14283522873805,2.14283522873805
"2816",2.1667708123035,2.1667708123035,2.07196909833064,2.07196909833064,1.96674979671037,1.96674979671038
"2817",1.73251061384759,1.73251061384759,1.95784363734425,1.95784363734425,2.19083123011607,2.19083123011607
"2818",1.77450901072836,1.77450901072836,2.23948124532403,2.23948124532403,1.95645843799068,1.95645843799068
"2819",2.03794410822349,2.03794410822349,2.00922063180018,2.00922063180018,1.96778873058733,1.96778873058733
"2820",2.34038343661441,2.34038343661441,1.81935401086356,1.81935401086356,1.97100871619178,1.97100871619178
"2821",1.92491330129237,1.92491330129237,1.97541340499291,1.97541340499291,1.85336474833585,1.85336474833585
"2822",1.96211176229554,1.96211176229554,1.9152507602375,1.9152507602375,2.16017843159626,2.16017843159626
"2823",1.55520550387318,1.55520550387318,1.90187712043043,1.90187712043043,2.08711849299665,2.08711849299665
"2824",1.78954050697402,1.78954050697402,2.13900760178634,2.13900760178634,2.15585269766174,2.15585269766174
"2825",1.98042471446927,1.98042471446927,1.91132218781826,1.91132218781826,2.16529020993025,2.16529020993024
"2826",2.08805871395565,2.08805871395565,1.8857595261291,1.8857595261291,2.0147045639787,2.0147045639787
"2827",1.85494705800725,1.85494705800725,2.05982936844433,2.05982936844433,1.90524524936123,1.90524524936123
"2828",1.97292536075031,1.97292536075031,1.89567087308516,1.89567087308516,1.90442202678684,1.90442202678684
"2829",1.56573522519514,1.56573522519514,2.06160430323268,2.06160430323268,2.10205897573302,2.10205897573302
"2830",2.2186769488855,2.2186769488855,1.88995895141008,1.88995895141008,2.05221128605074,2.05221128605074
"2831",2.09394686425289,2.09394686425289,1.69947903395201,1.699479033952,1.95957596658921,1.9595759665892
"2832",1.87489306621907,1.87489306621907,2.07210408134218,2.07210408134218,1.89508372578401,1.89508372578401
"2833",2.08834832518749,2.08834832518749,1.93664247805511,1.93664247805511,2.06783007441285,2.06783007441285
"2834",1.93254539425971,1.9325453942597,2.10226482978801,2.10226482978801,2.0679288225025,2.0679288225025
"2835",2.2969175283508,2.2969175283508,1.89793670454829,1.89793670454829,1.76446143527504,1.76446143527505
"2836",1.80591200802702,1.80591200802702,2.00181401663913,2.00181401663913,2.06641389419491,2.06641389419491
"2837",1.68072785168083,1.68072785168083,2.05438991935777,2.05438991935777,1.80715017168112,1.80715017168112
"2838",1.90388866212582,1.90388866212582,1.8218817026361,1.8218817026361,1.82663205625424,1.82663205625424
"2839",1.85820211749698,1.85820211749698,2.02914623784607,2.02914623784607,2.11782145213358,2.11782145213358
"2840",1.78757538650652,1.78757538650652,2.06508940715268,2.06508940715268,2.16878197717677,2.16878197717677
"2841",1.79939516799183,1.79939516799183,2.04821125145283,2.04821125145283,1.96266585184955,1.96266585184955
"2842",2.28248867928607,2.28248867928607,1.87997534496745,1.87997534496745,1.80656969927765,1.80656969927765
"2843",2.3784887922261,2.37848879222611,2.0952600989575,2.0952600989575,1.98269410453954,1.98269410453954
"2844",2.13862299894339,2.13862299894339,2.00126168966188,2.00126168966188,2.10830920867977,2.10830920867978
"2845",1.96362224085167,1.96362224085167,1.82413254047794,1.82413254047794,1.81228649155131,1.81228649155131
"2846",2.03945505386243,2.03945505386243,1.95966501736102,1.95966501736102,1.85593606283959,1.85593606283959
"2847",2.20554591552303,2.20554591552303,1.76960777459932,1.76960777459932,1.7807154113405,1.7807154113405
"2848",1.79024850409302,1.79024850409302,1.98617832631843,1.98617832631844,1.78676055075431,1.78676055075431
"2849",2.15628678116219,2.15628678116219,2.1714545327447,2.1714545327447,1.95114627684476,1.95114627684476
"2850",2.2062095742105,2.2062095742105,1.97351300683974,1.97351300683974,2.0095064750059,2.0095064750059
"2851",1.94441700205833,1.94441700205833,2.13869882384348,2.13869882384348,2.10203316953994,2.10203316953994
"2852",1.82347103985961,1.82347103985961,2.07620564004699,2.076205640047,2.03256446970257,2.03256446970257
"2853",2.01036672923205,2.01036672923205,1.97345772159468,1.97345772159468,2.08732147031689,2.08732147031689
"2854",2.05388561415732,2.05388561415732,2.00379035451634,2.00379035451634,2.19099340983359,2.19099340983359
"2855",1.85138673574595,1.85138673574595,1.99876006285174,1.99876006285174,1.91320787591024,1.91320787591024
"2856",2.31113542133888,2.31113542133888,1.95753836591741,1.95753836591741,1.94821968244896,1.94821968244896
"2857",1.4869130068212,1.4869130068212,2.19843890620065,2.19843890620065,1.85363633107932,1.85363633107933
"2858",1.85151042981218,1.85151042981218,1.91747490944696,1.91747490944696,2.12210992709997,2.12210992709997
"2859",1.84977262543794,1.84977262543794,1.89265543178067,1.89265543178067,1.95373136884322,1.95373136884322
"2860",2.05155231854376,2.05155231854376,2.40702528973589,2.40702528973589,2.10997126977767,2.10997126977767
"2861",1.75795123936751,1.75795123936751,2.01308893741241,2.01308893741241,1.94988754986493,1.94988754986493
"2862",1.98249680818987,1.98249680818988,2.13634821068783,2.13634821068783,1.95693217623493,1.95693217623493
"2863",1.89942190500148,1.89942190500148,1.90850919670179,1.90850919670179,1.990384693837,1.990384693837
"2864",1.73072132795443,1.73072132795442,2.07583178830741,2.07583178830741,2.0857773798547,2.08577737985469
"2865",1.60643217006529,1.60643217006529,1.79616985990134,1.79616985990134,2.13748286862829,2.13748286862829
"2866",2.2262480331211,2.2262480331211,2.07034160757019,2.07034160757019,2.32134884208015,2.32134884208015
"2867",1.98882982392519,1.98882982392519,1.74546621737322,1.74546621737322,2.06569239207476,2.06569239207477
"2868",1.88713069380797,1.88713069380797,2.12210518451512,2.12210518451512,1.93268073261396,1.93268073261396
"2869",2.40397790479577,2.40397790479577,2.04863306204699,2.04863306204699,2.06170120243233,2.06170120243233
"2870",1.94709828296233,1.94709828296233,2.4215646061653,2.4215646061653,2.09276182745969,2.09276182745969
"2871",2.3543501516901,2.35435015169011,2.45838154948939,2.45838154948939,2.11138984101979,2.11138984101979
"2872",2.28096870541814,2.28096870541814,2.01560506745045,2.01560506745045,2.0013581423602,2.0013581423602
"2873",2.11309546514975,2.11309546514975,2.06029596132656,2.06029596132656,2.00717466339591,2.00717466339591
"2874",2.36870896513657,2.36870896513657,2.12381027875023,2.12381027875022,2.07537948736441,2.07537948736442
"2875",2.27008091574522,2.27008091574522,2.05209765857015,2.05209765857015,1.98694954508196,1.98694954508196
"2876",2.1525864273749,2.1525864273749,1.91844539013245,1.91844539013245,1.99284738664013,1.99284738664013
"2877",2.15447071948848,2.15447071948848,2.01495098797709,2.01495098797709,2.01052218362422,2.01052218362422
"2878",2.17176645909443,2.17176645909443,2.00851767860508,2.00851767860507,2.12287443213967,2.12287443213967
"2879",2.11724140638893,2.11724140638893,2.04852111110033,2.04852111110034,2.02790559421574,2.02790559421574
"2880",1.61271457543001,1.61271457543001,2.08650620024889,2.08650620024889,2.06334772632897,2.06334772632897
"2881",2.31737819412817,2.31737819412817,2.04281190993231,2.04281190993231,2.05405771939154,2.05405771939154
"2882",2.04455495710337,2.04455495710337,2.14885682243807,2.14885682243807,1.9225168376725,1.9225168376725
"2883",2.12989590007033,2.12989590007033,1.81499356202982,1.81499356202982,1.97354539081543,1.97354539081543
"2884",1.9635306823955,1.9635306823955,2.12211848553791,2.12211848553791,1.98384968346974,1.98384968346974
"2885",2.24768697380276,2.24768697380276,2.10039972072581,2.10039972072581,1.91118793524744,1.91118793524744
"2886",1.71596711094497,1.71596711094496,2.08067883138802,2.08067883138802,1.89293049200198,1.89293049200198
"2887",2.30401499672497,2.30401499672497,2.20255059831216,2.20255059831216,1.99597381438595,1.99597381438595
"2888",1.99122658024632,1.99122658024632,2.02459471542894,2.02459471542894,1.84007647814447,1.84007647814447
"2889",2.00951085953158,2.00951085953158,1.96597497920113,1.96597497920113,1.79459306167982,1.79459306167982
"2890",2.07172490534081,2.07172490534081,2.00505109824775,2.00505109824775,2.31912353006255,2.31912353006256
"2891",1.92389845049566,1.92389845049566,1.89048933965544,1.89048933965544,1.83633479183768,1.83633479183768
"2892",2.07023659724353,2.07023659724353,2.19360084118589,2.19360084118589,1.96148540583699,1.961485405837
"2893",1.79397077705072,1.79397077705073,1.9636334270757,1.9636334270757,2.06124053535213,2.06124053535213
"2894",1.65699483050978,1.65699483050978,1.90155350904021,1.90155350904021,1.80956646923197,1.80956646923197
"2895",1.82657332663611,1.82657332663611,2.15880809202967,2.15880809202967,2.22664498328462,2.22664498328462
"2896",2.47557633921269,2.47557633921269,1.97782072675158,1.97782072675158,2.00335282203122,2.00335282203122
"2897",1.84700157696651,1.84700157696651,2.0876314396987,2.0876314396987,1.90754010180595,1.90754010180595
"2898",1.96103515368497,1.96103515368497,2.17121080064513,2.17121080064513,1.98452505433423,1.98452505433423
"2899",1.52330187767489,1.52330187767489,1.81785832995552,1.81785832995552,1.90823734998615,1.90823734998615
"2900",1.9046463333759,1.9046463333759,1.84257511592723,1.84257511592723,1.75052940082306,1.75052940082306
"2901",1.93781844896368,1.93781844896369,1.94888572731907,1.94888572731907,2.02882996820559,2.02882996820559
"2902",2.22428780756696,2.22428780756696,1.8993030765342,1.89930307653421,1.90589268863357,1.90589268863357
"2903",1.83876736293239,1.8387673629324,2.01328511444173,2.01328511444173,2.01274020922035,2.01274020922034
"2904",1.91409593720765,1.91409593720765,1.60708704392545,1.60708704392545,2.06149428747175,2.06149428747175
"2905",2.04460623643322,2.04460623643322,1.78466954849603,1.78466954849603,1.98039463131483,1.98039463131483
"2906",1.91560099493114,1.91560099493114,1.91931454352052,1.91931454352052,1.99273774383603,1.99273774383603
"2907",1.89524688810836,1.89524688810835,1.80063601786889,1.80063601786889,2.07476947672562,2.07476947672561
"2908",1.59082358095435,1.59082358095435,1.80048856393344,1.80048856393344,1.94008085335782,1.94008085335782
"2909",2.07864830897064,2.07864830897064,1.73790869614226,1.73790869614227,1.83442480726857,1.83442480726857
"2910",2.0240465548094,2.0240465548094,2.09337875083174,2.09337875083174,1.82422569433503,1.82422569433503
"2911",1.93689029129664,1.93689029129664,1.88411978564587,1.88411978564587,2.05051803064813,2.05051803064813
"2912",1.96887375990196,1.96887375990196,2.03011309907674,2.03011309907674,2.12301079312788,2.12301079312788
"2913",2.24460310316748,2.24460310316748,1.80287447621444,1.80287447621444,1.90851587087945,1.90851587087945
"2914",1.53649582818516,1.53649582818516,2.04226885390956,2.04226885390956,1.81300543533657,1.81300543533657
"2915",2.11969463462557,2.11969463462557,2.05678029890233,2.05678029890233,1.9933926983756,1.9933926983756
"2916",1.75299280631975,1.75299280631975,2.05691731158717,2.05691731158717,2.09113060973995,2.09113060973996
"2917",2.01913195943066,2.01913195943066,2.1465098693387,2.1465098693387,1.98027904509732,1.98027904509733
"2918",2.08671098040491,2.08671098040491,2.15266985763271,2.15266985763271,2.09134262286616,2.09134262286616
"2919",2.23144042770584,2.23144042770584,2.13929364165078,2.13929364165079,1.99645569855372,1.99645569855372
"2920",1.95835844473293,1.95835844473293,1.9769835352167,1.9769835352167,1.92943223271434,1.92943223271434
"2921",1.9268420851666,1.9268420851666,2.22372236802437,2.22372236802437,2.07137258679817,2.07137258679817
"2922",2.46220956757419,2.46220956757419,2.20866704868941,2.20866704868941,1.80623033641249,1.80623033641249
"2923",1.97343047423707,1.97343047423708,2.14361091013142,2.14361091013142,1.86249667265766,1.86249667265766
"2924",1.92511662860557,1.92511662860557,1.8862688858289,1.88626888582889,1.86474157691345,1.86474157691346
"2925",1.90987427822251,1.90987427822251,2.07178954992145,2.07178954992145,1.87632002478463,1.87632002478463
"2926",2.2975376600043,2.2975376600043,1.81028992066889,1.81028992066889,1.9426855129189,1.9426855129189
"2927",2.31528364112926,2.31528364112927,1.97536501307036,1.97536501307036,2.0868422514879,2.0868422514879
"2928",2.13197940016356,2.13197940016356,1.80218805495955,1.80218805495955,2.08926252673191,2.08926252673191
"2929",2.00249937616839,2.0024993761684,1.92539297598203,1.92539297598203,2.06167117651146,2.06167117651146
"2930",2.1738335713435,2.1738335713435,1.77303546511533,1.77303546511533,1.9902525782327,1.9902525782327
"2931",1.63026581815437,1.63026581815437,2.03189175726482,2.03189175726482,2.19048579547476,2.19048579547476
"2932",1.89786523476221,1.89786523476221,2.06262120747578,2.06262120747578,2.06550373229643,2.06550373229643
"2933",1.88192651017318,1.88192651017318,1.94971064949273,1.94971064949273,1.90449290351783,1.90449290351783
"2934",2.09447496283379,2.09447496283379,2.3161604551543,2.3161604551543,1.92504902341794,1.92504902341794
"2935",1.81861810251308,1.81861810251308,2.04845643713401,2.04845643713401,2.02867872898623,2.02867872898623
"2936",1.9302159766269,1.9302159766269,1.88260996875963,1.88260996875963,1.85791909552841,1.85791909552841
"2937",1.92263880672978,1.92263880672978,1.90489452119918,1.90489452119918,1.96447272320568,1.96447272320568
"2938",2.33543585418967,2.33543585418967,2.2309300534358,2.2309300534358,2.03526974617287,2.03526974617288
"2939",1.8839171233504,1.8839171233504,1.88773327251531,1.8877332725153,2.17824481831639,2.17824481831639
"2940",2.08404064996236,2.08404064996236,2.11729892162799,2.11729892162799,2.02066972551786,2.02066972551786
"2941",2.22553369001451,2.22553369001451,2.07115516367688,2.07115516367688,2.08501030543623,2.08501030543624
"2942",2.05446485831407,2.05446485831407,1.88394369405985,1.88394369405985,1.97719925281619,1.97719925281619
"2943",2.25248615590794,2.25248615590794,1.94047429070697,1.94047429070697,1.87290090545742,1.87290090545742
"2944",1.76265793692293,1.76265793692293,1.85166276526367,1.85166276526367,2.26382072843935,2.26382072843935
"2945",2.35369418220205,2.35369418220205,2.25918940769995,2.25918940769995,2.06252823421091,2.06252823421091
"2946",2.1584276275155,2.1584276275155,1.86633986812483,1.86633986812483,2.04315267077281,2.04315267077282
"2947",1.99569055531748,1.99569055531748,2.0351173964591,2.0351173964591,2.0004100504169,2.0004100504169
"2948",2.22489070415934,2.22489070415934,2.09485918958077,2.09485918958077,2.07745108654916,2.07745108654916
"2949",2.19527368113953,2.19527368113953,1.91131290589242,1.91131290589242,2.04636165041104,2.04636165041104
"2950",1.86894383774635,1.86894383774635,1.73699051449201,1.73699051449201,2.04622627013289,2.04622627013288
"2951",1.66642713005046,1.66642713005046,2.05198852707747,2.05198852707747,1.92550857991829,1.92550857991829
"2952",2.18690586962591,2.18690586962591,1.94140920617143,1.94140920617144,2.00901847727017,2.00901847727017
"2953",1.74958150622413,1.74958150622413,1.81983404868723,1.81983404868723,2.02501272513728,2.02501272513728
"2954",2.12978861101516,2.12978861101516,1.91689520588352,1.91689520588352,2.25613526999032,2.25613526999032
"2955",2.15542121002791,2.15542121002791,1.92002234275103,1.92002234275103,1.89232143557002,1.89232143557002
"2956",2.12448774991049,2.12448774991049,1.92886110883412,1.92886110883412,1.8997920640482,1.8997920640482
"2957",1.83729674750025,1.83729674750025,2.11860674549613,2.11860674549613,2.0216330324787,2.0216330324787
"2958",2.07656900934895,2.07656900934895,1.8322055502923,1.8322055502923,2.05770413868367,2.05770413868367
"2959",2.29829335308012,2.29829335308012,1.98149836071888,1.98149836071888,1.92872883651449,1.92872883651449
"2960",1.85571484313854,1.85571484313854,1.90755810951405,1.90755810951405,2.10461928518752,2.10461928518752
"2961",1.58559100869114,1.58559100869114,1.87038277094094,1.87038277094095,2.0771109269788,2.0771109269788
"2962",1.94821529309034,1.94821529309034,1.8771360049762,1.87713600497619,1.87213506563582,1.87213506563582
"2963",2.16272987656611,2.16272987656611,2.00139884783891,2.00139884783891,2.00181267312917,2.00181267312917
"2964",2.14835072717358,2.14835072717358,1.96651363332218,1.96651363332218,2.14088170016656,2.14088170016656
"2965",1.97136573107892,1.97136573107892,2.11862161387465,2.11862161387465,2.20037713809319,2.20037713809319
"2966",2.09648682660529,2.09648682660529,1.99761345436902,1.99761345436902,1.99756664195003,1.99756664195003
"2967",2.00567682573383,2.00567682573383,2.02593845745434,2.02593845745434,1.92039028655543,1.92039028655544
"2968",2.1113707375184,2.1113707375184,2.16745055186991,2.16745055186991,1.81606324678728,1.81606324678728
"2969",2.02823086866646,2.02823086866646,2.06694269318252,2.06694269318253,2.14995437108832,2.14995437108832
"2970",1.89631129851591,1.89631129851591,1.93797000100628,1.93797000100629,1.9809160946433,1.9809160946433
"2971",1.99723144871594,1.99723144871594,2.07682239274621,2.07682239274621,1.95408622934847,1.95408622934847
"2972",2.16430950405247,2.16430950405247,2.02073306016736,2.02073306016736,1.89548050555708,1.89548050555708
"2973",1.62067021334712,1.62067021334712,1.91992375090095,1.91992375090095,2.07087022821804,2.07087022821804
"2974",1.99660413038263,1.99660413038263,1.95654073197141,1.95654073197141,2.01700714591019,2.01700714591019
"2975",2.14716279472554,2.14716279472554,2.01051875060224,2.01051875060225,1.87182536381435,1.87182536381435
"2976",1.91971768836323,1.91971768836323,2.35858507533733,2.35858507533733,1.89981836779673,1.89981836779673
"2977",2.08020940164012,2.08020940164012,1.9089626486483,1.9089626486483,2.06442392076286,2.06442392076287
"2978",1.80979652191922,1.80979652191922,1.98530909564323,1.98530909564323,2.0006705849899,2.00067058498991
"2979",2.22884933061942,2.22884933061942,2.14696329495477,2.14696329495477,2.0431522833376,2.0431522833376
"2980",1.64335420757585,1.64335420757585,2.03808873823487,2.03808873823487,2.15783673950599,2.15783673950599
"2981",1.91689083108108,1.91689083108108,1.89336691007317,1.89336691007317,2.12877070195428,2.12877070195428
"2982",1.97247081502874,1.97247081502874,2.04372605940301,2.04372605940301,2.21771988215872,2.21771988215872
"2983",1.76813504482351,1.76813504482351,1.8360010984896,1.8360010984896,2.01374545702762,2.01374545702762
"2984",1.9810578051202,1.9810578051202,2.14716675123324,2.14716675123325,1.84229201105925,1.84229201105925
"2985",1.80032569373927,1.80032569373927,2.06254512011956,2.06254512011956,2.19428433952403,2.19428433952403
"2986",2.2353692464576,2.2353692464576,1.90627642629411,1.90627642629411,1.99246442594302,1.99246442594302
"2987",2.11347764032367,2.11347764032367,2.20823298386382,2.20823298386382,1.94136271401014,1.94136271401014
"2988",2.00717917913029,2.00717917913029,1.98158666211824,1.98158666211824,1.95911041439298,1.95911041439299
"2989",1.92824827852745,1.92824827852745,1.92213573483781,1.92213573483781,1.97057948440403,1.97057948440403
"2990",1.78576127693931,1.78576127693931,2.0831189883449,2.0831189883449,1.98139781652834,1.98139781652834
"2991",1.95704664041659,1.95704664041659,1.88498229315418,1.88498229315418,2.03421864106233,2.03421864106233
"2992",1.94705306034849,1.94705306034849,1.96067843412646,1.96067843412647,2.21074388038139,2.21074388038139
"2993",1.90559386930559,1.90559386930559,2.06776485623089,2.06776485623089,2.12654182404589,2.12654182404589
"2994",2.23878427940303,2.23878427940303,2.29384862935794,2.29384862935794,1.93884378402395,1.93884378402395
"2995",2.20265193834871,2.20265193834871,1.94830447572088,1.94830447572088,1.99076456050244,1.99076456050244
"2996",1.98934036176464,1.98934036176464,2.09784461092348,2.09784461092348,2.04275738146736,2.04275738146736
"2997",1.87229884378151,1.87229884378151,2.23451978405635,2.23451978405635,1.95681471515695,1.95681471515695
"2998",2.12315522379041,2.12315522379041,2.10709174607714,2.10709174607714,1.92003172949999,1.92003172949999
"2999",1.80708671511328,1.80708671511328,2.44996805353613,2.44996805353613,1.82412983768407,1.82412983768407
"3000",1.92373626496619,1.92373626496619,1.84424366446031,1.84424366446031,2.16723454222513,2.16723454222513
"3001",2.3124626418778,2.31246264187779,1.95857061834803,1.95857061834803,2.10047825189355,2.10047825189355
"3002",1.87021738627869,1.87021738627869,2.13504997332354,2.13504997332354,2.06867460263164,2.06867460263165
"3003",2.18957031624318,2.18957031624317,2.12009426069246,2.12009426069246,1.99992746305593,1.99992746305593
"3004",2.23148451051399,2.23148451051399,2.13524575738592,2.13524575738592,1.83356693871762,1.83356693871762
"3005",1.69782032626089,1.69782032626089,2.22771509472742,2.22771509472741,2.03721331693418,2.03721331693418
"3006",1.7781274351196,1.7781274351196,1.97715747161804,1.97715747161804,1.98613291058942,1.98613291058942
"3007",1.98371157313877,1.98371157313877,1.99734634560155,1.99734634560156,1.95276231711744,1.95276231711744
"3008",1.75252732013519,1.75252732013519,2.15856537423891,2.15856537423891,2.09469566840117,2.09469566840117
"3009",2.02653866012693,2.02653866012693,2.20618208101397,2.20618208101397,1.91781096667269,1.91781096667269
"3010",1.71801028186159,1.7180102818616,1.99942146734761,1.99942146734761,2.16025170629103,2.16025170629103
"3011",1.8720921065827,1.8720921065827,2.1563979734522,2.1563979734522,2.04337249089619,2.04337249089619
"3012",1.81542473480772,1.81542473480772,1.90700071096847,1.90700071096847,1.93466708869878,1.93466708869878
"3013",1.87738238094234,1.87738238094234,1.97275120317983,1.97275120317983,1.82021385409927,1.82021385409927
"3014",1.84457215658388,1.84457215658388,2.09600959193916,2.09600959193916,2.13785560649539,2.13785560649539
"3015",2.04119566548834,2.04119566548834,2.17575422631514,2.17575422631514,2.09094002692176,2.09094002692176
"3016",2.22298479447308,2.22298479447308,2.20718121726461,2.20718121726461,2.04348147948147,2.04348147948147
"3017",1.68016892447401,1.680168924474,1.91227725293966,1.91227725293966,2.13182346409703,2.13182346409703
"3018",2.20046685135227,2.20046685135227,1.8855750249815,1.8855750249815,2.10550707234382,2.10550707234382
"3019",2.17549271445394,2.17549271445394,2.0141158464759,2.0141158464759,1.91809132119947,1.91809132119947
"3020",1.81727328195696,1.81727328195696,2.12203371813457,2.12203371813457,2.0692450670505,2.0692450670505
"3021",2.13888576103473,2.13888576103473,2.16695124323995,2.16695124323995,2.06121398889139,2.06121398889139
"3022",1.86433116948639,1.86433116948639,2.05074153715981,2.05074153715981,2.20805815215354,2.20805815215354
"3023",1.96624969570904,1.96624969570904,2.11034640076336,2.11034640076336,2.10293661766058,2.10293661766058
"3024",2.35235986221989,2.35235986221989,1.80918594538046,1.80918594538046,1.73511837978934,1.73511837978934
"3025",1.84058461151975,1.84058461151975,1.88593512654964,1.88593512654964,1.902328474009,1.902328474009
"3026",2.01901275396539,2.01901275396539,2.17014133103999,2.17014133103999,1.88856317074767,1.88856317074767
"3027",2.00813998164314,2.00813998164314,2.14488428905825,2.14488428905824,2.07021409590343,2.07021409590343
"3028",2.39217287726575,2.39217287726575,1.94002324056747,1.94002324056747,1.99150254784252,1.99150254784252
"3029",2.44448408597627,2.44448408597626,2.21999644001708,2.21999644001708,2.128591562531,2.128591562531
"3030",2.11244774077614,2.11244774077614,2.08797553183369,2.08797553183369,2.11787516887109,2.11787516887109
"3031",2.13642426530554,2.13642426530554,2.02476666889906,2.02476666889906,2.150160264902,2.150160264902
"3032",2.08621976532672,2.08621976532672,1.81717635739476,1.81717635739476,1.98712188042437,1.98712188042437
"3033",2.11638375859922,2.11638375859922,2.02553957292401,2.02553957292401,2.29286811048008,2.29286811048008
"3034",1.86373808690406,1.86373808690406,1.85693088605122,1.85693088605122,2.09907108486492,2.09907108486492
"3035",2.16684612088331,2.16684612088331,1.95489593209767,1.95489593209767,2.09557852527625,2.09557852527626
"3036",1.87160010285427,1.87160010285427,2.11577712934448,2.11577712934448,2.04119336047359,2.04119336047359
"3037",1.68391891096135,1.68391891096135,1.85956142209206,1.85956142209206,2.04362490733869,2.04362490733869
"3038",1.54133459161547,1.54133459161547,1.99566013513705,1.99566013513704,1.93988263852328,1.93988263852328
"3039",2.31110600498404,2.31110600498404,2.0828927171123,2.0828927171123,2.14923082494121,2.14923082494121
"3040",2.11942181593486,2.11942181593486,2.12802448383028,2.12802448383028,1.99215205307056,1.99215205307056
"3041",2.13806866246057,2.13806866246057,1.90785528328222,1.90785528328222,2.16135650793503,2.16135650793503
"3042",2.05721514961576,2.05721514961576,2.0487219220147,2.0487219220147,2.11503061179659,2.11503061179659
"3043",1.99699074058853,1.99699074058853,2.09626908835224,2.09626908835224,1.83838442152642,1.83838442152642
"3044",2.06731682436775,2.06731682436775,1.88241143065908,1.88241143065908,2.24380713551265,2.24380713551265
"3045",1.95381779337087,1.95381779337087,2.1372547237299,2.1372547237299,2.12631914672403,2.12631914672404
"3046",2.43589084228728,2.43589084228728,1.63579228075699,1.63579228075699,2.05562485236,2.05562485236
"3047",2.04247271597187,2.04247271597187,2.12358001271654,2.12358001271654,2.01440724972872,2.01440724972872
"3048",1.80048753639825,1.80048753639825,1.94814567220181,1.9481456722018,2.11064189938524,2.11064189938524
"3049",1.76884933906595,1.76884933906595,2.02398475362468,2.02398475362468,2.04717375631711,2.04717375631711
"3050",1.95892880837174,1.95892880837174,2.08822008740183,2.08822008740183,1.9512173939336,1.9512173939336
"3051",2.18334503361313,2.18334503361313,1.96460339349204,1.96460339349204,1.81769209253838,1.81769209253838
"3052",1.8497214436361,1.8497214436361,1.9271857460852,1.9271857460852,1.98959395344389,1.98959395344389
"3053",2.06936332504965,2.06936332504964,2.10515557911242,2.10515557911242,1.91545214381251,1.91545214381251
"3054",1.68703506560051,1.68703506560051,1.97253405239198,1.97253405239198,1.95248782626294,1.95248782626294
"3055",1.95993485565311,1.95993485565311,2.14605554999121,2.14605554999121,2.00842472617543,2.00842472617543
"3056",2.21557718102596,2.21557718102596,1.93392674272939,1.93392674272938,1.94000731307139,1.94000731307139
"3057",2.04970748668367,2.04970748668367,2.14592305157107,2.14592305157107,2.06084247291273,2.06084247291273
"3058",1.80261584432766,1.80261584432766,2.04955877157336,2.04955877157335,2.09977152883528,2.09977152883528
"3059",1.99871173507949,1.99871173507949,1.68481728843597,1.68481728843597,1.98936149504867,1.98936149504867
"3060",2.07167062815146,2.07167062815147,2.1681236014119,2.1681236014119,1.95437892865049,1.95437892865049
"3061",2.29848470368083,2.29848470368083,1.81811898757825,1.81811898757824,2.11154647223802,2.11154647223802
"3062",2.26314220170436,2.26314220170436,1.98523556746152,1.98523556746152,1.9464946233781,1.9464946233781
"3063",1.9272555393549,1.9272555393549,1.97807800428875,1.97807800428875,1.95027260732611,1.95027260732611
"3064",1.85941943404872,1.85941943404872,2.07217472515532,2.07217472515532,2.02599493321224,2.02599493321224
"3065",2.05476294085154,2.05476294085155,2.00782779910564,2.00782779910564,2.03228535416834,2.03228535416834
"3066",1.78633229431041,1.78633229431041,2.23377402599009,2.23377402599009,1.81346719049461,1.81346719049461
"3067",1.95586167938818,1.95586167938818,2.05062983632395,2.05062983632395,1.95986151567343,1.95986151567343
"3068",2.22093798937278,2.22093798937278,1.80648049022575,1.80648049022575,2.02005758935042,2.02005758935042
"3069",2.25111214748086,2.25111214748086,2.01736581727322,2.01736581727322,1.92071914255194,1.92071914255194
"3070",2.19355348181424,2.19355348181424,1.81059966985439,1.81059966985439,2.02417700612302,2.02417700612302
"3071",1.78698699769132,1.78698699769132,1.84171912394055,1.84171912394055,1.9897864831372,1.9897864831372
"3072",2.1121020202591,2.1121020202591,1.92742105819188,1.92742105819188,2.07739994483115,2.07739994483115
"3073",1.8080128622868,1.80801286228681,2.06452491135259,2.06452491135259,1.94492171798979,1.94492171798979
"3074",2.27719592897147,2.27719592897147,1.91733290350913,1.91733290350913,2.08281753773529,2.08281753773529
"3075",2.02128663856034,2.02128663856034,1.83085605880899,1.83085605880899,2.03726846063086,2.03726846063086
"3076",1.91006966659734,1.91006966659734,1.92153475433309,1.92153475433309,1.99069331616805,1.99069331616805
"3077",2.1804075368089,2.1804075368089,1.85254268162544,1.85254268162544,2.15485580309035,2.15485580309035
"3078",1.85461432168548,1.85461432168548,2.04110780080134,2.04110780080134,1.83554896861052,1.83554896861052
"3079",2.12548691625165,2.12548691625165,2.09151481948469,2.09151481948469,1.87129850835655,1.87129850835655
"3080",1.82802908309891,1.82802908309891,1.6885008059308,1.6885008059308,2.0344220980823,2.03442209808231
"3081",2.15915158064164,2.15915158064164,2.17594078695907,2.17594078695907,1.92435748207206,1.92435748207206
